Lake.Name,Date.Sampled,Month,Measure,Achnanthidium.minutissimum,Actinastrum.hantzschii,Actinastrum.sp,Amphora.sp,Anabaena.sp,Anabaenopsis.sp,Anathece.clathrata,Ankistrodesmus.bernardii,Ankistrodesmus.spiralis,Ankistrodesmus.stipitatus,Ankyra.ancora,Ankyra.judayi,Aphanizomenon.flosaquae,Aphanizomenon.gracile,Aphanizomenon.skujae,Aphanizomenon.yezoense,Aphanocapsa.delicatissima,Aphanocapsa.elachista,Aphanocapsa.rivularis,Aphanocapsa.sp,Aphanothece.nidulans,Aphanothece.sp,Apocalathium.aciculiferum,Asterionella.formosa,Aulacoseira.ambigua,Aulacoseira.granulata,Aulacoseira.sp,Binuclearia.lauterbornii,Bitrichia.chodatii,Bitrichia.ollula,Botryococcus.sp,Ceratium.hirundinella,Chaetoceros.holsaticus,Chaetoceros.muelleri,Chaetoceros.simplex,Chaetoceros.sp,Chlamydocapsa.planctonica,Chlamydomonas.globosa,Chlamydomonas.sagittula,Chlamydomonas.snowiae,Chlamydomonas.sp,Chlorella.sp,Chlorolobion.braunii,Chloromonas.frigida,Chromulina.sp,Chromulinaceae,Chroococcus.dispersus,Chroococcus.sp,Chrysoikos.skujae,Chrysolykos.planctonicus,Chrysophyceae,Chrysosphaerella.longispina,Cladophora.sp,Closteriopsis.longissima,Closterium.acutum.var.variabile,Closterium.sp,Coccolithophyceae,Cocconeis.pediculus,Cocconeis.placentula,Cocconeis.sp,Codonosigopsis.sp,Coelastrum.astroideum,Coelastrum.microporum,Coelastrum.sphaericum,Coenochloris.fottii,Coenocystis.sp,Comasiella.arcuata.var.platydisca,Cosmarium.bioculatum,Cosmarium.granatum,Cosmarium.sp,Cosmarium.subcrenatum,Crucigenia.quadrata,Crucigenia.tetrapedia,Cryptomonas.curvata,Cryptomonas.erosa,Cryptomonas.marssonii,Cryptomonas.phaseolus,Cryptomonas.pyrenoidifera,Cryptomonas.tenuis,Cuspidothrix.issatschenkoi,Cyclotella.choctawhatcheeana,Cyclotella.meneghiniana,Cylindrospermum.minimum,Cylindrotheca.gracilis,Cymbella.sp,Cymbopleura.cuspidata,Delicata.delicatula,Denticula.sp,Desmarella.moniliformis,Desmodesmus.bicaudatus,Desmodesmus.bicellularis,Desmodesmus.intermedius,Desmodesmus.opoliensis,Diatoma.tenuis,Diatoma.vulgaris,Dictyosphaerium.ehrenbergianum,Dictyosphaerium.subsolitarium,Dinobryon.acuminatum,Dinobryon.bavaricum,Dinobryon.borgei,Dinobryon.dilatatum,Dinobryon.divergens,Dinobryon.sociale,Dinobryon.sociale.var.americanum,Dinobryon.sociale.var.stipitatum,Dinobryon.sp,Diplochloris.decussata,Diplochloris.lunata,Diplochloris.sp,Discostella.pseudostelligera,Dolichospermum.affine,Dolichospermum.crassum,Dolichospermum.flosaquae,Dolichospermum.mendotae,Dolichospermum.planctonicum,Dolichospermum.sigmoideum,Dolichospermum.solitarium,Dolichospermum.spiroides,Elakatothrix.gelatinosa,Elakatothrix.genevensis,Entomoneis.paludosa,Epipyxis.sp,Eremosphaera.eremosphaeria,Eremosphaera.gigas,Eudorina.elegans,Eudorina.sp,Euglena.sp,Eutetramorus.sp,Fragilaria.capucina,Fragilaria.crotonensis,Fragilariaceae,Franceia.droescheri,Glenodinium.sp,Gloeocystis.sp,Gloeotila.sp,Gloeotrichia.echinulata,Gloeotrichia.sp,Golenkinia.radiata,Gomphonema.sp,Gomphosphaeria.aponina,Goniochloris.mutica,Gregiochloris.lacustris,Gymnodinium.lantzschii,Gymnodinium.mitratum,Gymnodinium.sp,Hyaloraphidium.contortum,Katablepharis.ovalis,Kephyrion.boreale,Kephyrion.cupuliforme,Kirchneriella.lunaris,Kirchneriella.obesa,Korshikoviella.sp,Lagerheimia.ciliata,Lagerheimia.genevensis,Lagerheimia.longiseta,Lagerheimia.quadriseta,Lagerheimia.subsalsa,Lanceola.spatulifera,Lepocinclis.acus,Lepocinclis.sp,Limnococcus.limneticus,Limnoraphis.birgei,Limnothrix.lauterbornii,Limnothrix.sp,Lindavia.bodanica,Lindavia.michiganiana,Mallomonas.caudata,Mallomonas.pseudocoronata,Mallomonas.sp,Melosira.varians,Merismopedia.elegans,Merismopedia.glauca,Merismopedia.tenuissima,Merismopedia.warmingiana,Messastrum.gracile,Micractinium.pusillum,Microcystis.aeruginosa,Microcystis.ichthyoblabe,Microcystis.wesenbergii,Monactinus.simplex,Monoraphidium.circinale,Monoraphidium.contortum,Monoraphidium.convolutum,Monoraphidium.dybowskii,Monoraphidium.griffithii,Monoraphidium.irregulare,Monoraphidium.komarkovae,Monoraphidium.minutum,Monoraphidium.skujae,Monosiga.sp,Monosiga.varians,Mougeotia.sp,Mucidosphaerium.pulchellum,Naiadinium.polonicum,Navicula.sp,Neglectella.solitaria,Nephrocytium.agardhianum,Nephrocytium.lunatum,Nitzschia.acicularis,Nitzschia.paleacea,Nitzschia.sp,Nodularia.spumigena,Ochromonas.sp,Oocystis.apiculata,Oocystis.borgei,Oocystis.lacustris,Oocystis.naegelii,Oocystis.parva,Oocystis.pusilla,Oocystis.submarina,Oscillatoria.rosea,Oscillatoria.sancta,Paraphysomonas.bourrellyi,Parvodinium.inconspicuum,Parvodinium.umbonatum,Pediastrum.duplex,Pedinella.sp,Peridinium.sp,Phacus.acuminatus,Phacus.curvicauda,Phacus.sp,Phormidium.sp,Pinnularia.sp,Plagioselmis.nannoplanctica,Planktolyngbya.contorta,Planktolyngbya.limnetica,Planktothrix.agardhii,Plectonema.sp,Podohedra.sp,Pseudanabaena.limnetica,Pseudanabaena.mucicola,Pseudanabaena.redekei,Pseudokephyrion.attenuatum,Pseudokephyrion.ellipsoideum,Pseudokephyrion.minutissimum,Pseudokephyrion.spirale,Pseudopediastrum.boryanum,Pseudoschroederia.antillarum,Quadrigula.chodatii,Quadrigula.closterioides,Raphidocelis.danubiana,Rhabdoderma.irregulare,Rhabdoderma.lineare,Rhabdogloea.smithii,Rhabdomonas.sp,Rhodomonas.lens,Rhoicosphenia.abbreviata,Romeria.chlorina,Romeria.leopoliensis,Scenedesmus.balatonicus,Scenedesmus.bijugus,Scenedesmus.ellipticus,Scenedesmus.obtusus,Scenedesmus.obtusus.f.disciformis,Scenedesmus.pecsensis,Scenedesmus.quadricauda,Schroederia.indica,Schroederia.setigera,Snowella.arachnoidea,Snowella.lacustris,Sphaerocystis.schroeteri,Spiniferomonas.sp,Staurastrum.chaetoceras,Staurastrum.paradoxum,Staurastrum.smithii,Staurastrum.sp,Stauridium.tetras,Staurodesmus.cuspidicurvatus,Stelexomonas.dichotoma,Stephanodiscaceae,Stephanodiscus.niagarae,Stephanodiscus.parvus,Stephanodiscus.sp,Stichogloea.doederleinii,Stichogloea.globosa,Surirella.sp,Synechococcus.sp,Synechocystis.sp,Synedra.cyclopum,Synedra.sp,Synura.sp,Tabellaria.flocculosa,Tetrachlorella.alternans,Tetradesmus.bernardii,Tetradesmus.dimorphus,Tetradesmus.obliquus,Tetraëdron.caudatum,Tetraëdron.minimum,Tetraëdron.minimum.var.tetralobulatum,Tetraëdron.trigonum,Tetraselmis.cordiformis,Trachelomonas.dybowskii,Trachelomonas.volvocina,Treubaria.setigera,Treubaria.triappendiculata,Ulnaria.ulna,Uroglena.sp,Urosolenia.eriensis,Urosolenia.longiseta,Willea.crucifera,Willea.rectangularis,Woloszynskia.ordinata,Woronichinia.compacta,Woronichinia.naegeliana
SPRAY LAKES RESERVOIR,2014-09-15,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140488,0,0,5.239115,33.8938632,0,0,0,0,0,0,0,0,0,0,2.99378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.802522,0,0,0,0,0.2138414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.71113,0,0,0,0,0,0,0,0,0,0.4811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.207,0,32.07621,0,0,0,0,0,4.747732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.15187,0,0,0,0,0,0,0
BIRCH LAKE (NEAR STE ANNE),2017-06-12,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,6.736004,0,0,0,0,0,1.649634,18.57366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0968437,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76657,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6517,0,61.09755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299268,0,0,0,0,0,0,0,0,0,0,0,0,2.100228,0,0,0,0,0,0,0,0,0,0,1.443429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6873474,0,0,0,0,0,0,0,0,0,1.750316,0,0,0,0,0,0,0.5498779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.01137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRCH LAKE (NEAR STE ANNE),2017-07-07,Jul,Biomass,0,0,0,0,0,0,96.22864,0,0,0,0,0,2563.531,0,0,0,423.406,38.49146,770.203318,0,0,64.15243,0,0,0,0,0,0,0,0,0,641.5243,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24573,0,0,0,0,0,0,0,0,0,0,1.603811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4743.715,117.7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.0577,0,0,0,0,0,0,0,0,0,0,4.900532,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,0,62.01401,0,0,0,0,0,0,0,0,0,0,0,0,1924.573,410.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.3144,0,0,0,0,0,0,16.03811,42.76828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9622864
BIRCH LAKE (NEAR STE ANNE),2017-08-04,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,3.608574,61368.85,0,0,0,0,0,131.29863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.48893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02382,0,0,0,0,0,0,2205.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.40319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7736.783,21.38414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.5716,0,0,0,0,0,0,10.26439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.24573,0,0,0,0,0,0,0
BIRCH LAKE (NEAR STE ANNE),2017-09-11,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,5.702438,0,292.5351,0,0,0,28.51219,115.4744,238.33817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3326422,0,13.97097,11.64248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.28047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.603251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.67022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.51219,0,0,0,0,0,0,0,0,0,0,0,0,6517.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75639,0,0,0,16.63211,0,0,0.8553657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.9176,0,0,0,0,0,0,14.82634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35577.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25609,0,1154.208639
ST. MARY RESERVOIR,2014-06-23,Jun,Biomass,0,0,0,0,0,0,0,0,2.405716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.7925,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4492,0,0,0,0,0,0,0,32.165321,0,0,0,0,0,0,0,0,0,0,4.009527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.4195,153.9658,82.1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4354,0,0,0,0,0,0,0,4.811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.801065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71258,38.9726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8019053,0,0,0,0,0,0,0,5.239115,0,0,4.08407,0,4.08407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421463,215.07101,0,9.569403,0,0,0,0,0,0,0,12.949906,0,228.7079,0,0,0,0,0,0,0,0,0,0,0,0,0,168.8082,0,0,0.601429,0,0,0,0,0
ST. MARY RESERVOIR,2014-07-09,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43469,0,0,0,0,0,0,0,0,0,0,6.415243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.214,287.4029,50.78734,0,41.91292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.7433,0,0,41.05755,0,0,0,0,0,0,0,0,0,0,0,0,0,2.450266,0,0.4811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.15573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292.113,0,180.4287,0,0,0,0,0,0,3.063053,0,45.74158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST. MARY RESERVOIR,2014-08-01,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0.8420005,0,0,0,0,0,0,0,0,0,0,0,75.96371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138414,0,0,3.929336,40.222239,0,0,0,0,0,0,0,0,0,0,2.99378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0575,36.56688,55.21119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5655,0,0,0,0,0,0,0,0,0,0,0.3742225,0,0,0,0,0,0,197.2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.601892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.16673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.736005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2673018,0,0,0,0,0,0,0,0,0,0,0,0,0,5.011909,0,0,0,0,0,0,0,0,0,86.14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST. MARY RESERVOIR,2014-09-02,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276828,0,0,0,0,0,0,27.56747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.517863,0.2673018,0,11.78801,57.436472,0,0,0,0,0,0,0,0,0,0,0.9355562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.8801,167.6517,30.85331,0,23.09487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2933,0,0,0,0,0,0,0,0,0,0,0.5346035,0,0,0,0,0,0,176.1786,0,0,38.49146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9021436,0,0,0,0,0,19.64668,0,0,0,0,0,0,0,0,17.32116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.09051,0,0,0,0,0,0,0,0,0,0.3608574,0,0,0,0,0,0,0,0,0,0,0,7.698291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082572,0,0,0,0,0,0,0,0,0,418.6172,0,0,0,2.138414,0,11.54744,0,0,0,0,0,0,0,0,7.3508,0,0,0,0,0,0,0
STAFFORD RESERVOIR,2013-06-18,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,130.9779,0,0,0,0,0,0,0,0,0,0,51.45928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27515,0.5613337,0,0,127.458363,0,0,0,0,0,0,0,0,0,0,0.748445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.79317,94.30407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.9085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.851219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.4524,0,0,0,0,0,0,0,0,0,0.3564024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.00779,0,0,495.0963,0,0,0,0.2673018,0,0,2.680171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.910059,0,0,0,0,0,0,0
STAFFORD RESERVOIR,2013-07-16,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.9608,0,0,0,0,0,0,0,0,0,2.673018,0,0,5.763027,50.42916,0,0,0,0,0,0,0,0,0,0,1.710731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.39396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.3881,0,28.06669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08407,0,0,0,65.69209,0,0,0,0,0,0,0,0,0,0,0,0,10.29112,0,0,0,0,0,0,0,0,0,0,0.5773718,0,0,85.53658,0,0,0,125.2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.309487,0,0,0,0,15.01167,0,0,0,0,0,0,0,0,0,0,0,0.2138414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58224,0,0,0,0,0.6415243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154744,0,0,0,0,0,0,0,20.3042397,0,0,0,0,0,0,0,0,0,1.837832,0,6.697875,0,0,0,0,0,0,0.6682545,0,0,0,0,0,0,0,1.924573,0,0,0,0,0,0,0
STAFFORD RESERVOIR,2013-08-14,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,163.7223,0,0,0,120.464,0,0,0,0,0,0,0,0,0,0,0,0.9979267,0,0,517.3626,0,0,0,0,0,0,0,0,0,69.05296,1.44343,0,3.528383,120.071932,0,0,0,0,0,0,0,0,0,0,0.4276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.89633,0,17.82012,0,0,0,0,0,0,0,0,0,0,0,0,1.283049,0,0,0,0,0,0,0,0,0,0,6.682545,0,2.227515,206.8916,15.5926,0,0,0,0,0,0,0,0,0,244.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346035,117.4524,0,0,0,0,0,0,0,0,0,0.5346035,0,0,0,0,0,0,2.566097,0,0,0,0,0.3920426,1.603811,0,0,4.802522,0,0,0,0,291.8936,0,0,0,0,0,0,0,0,0,0,0,1.069207,0,0,0,0,0,0,0,0,17.82012,0,0,0,0,0,0,169.3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202858,0,0,0,0,0,0,0,0,0,0,0,95.2128868,0,0,0,0,0,0,0,0.1782012,0,0,0,0,0,0,0,5.773718,0,0,3.421463,0,0,0,0,0,0,0,12.83049,0,0,0,0,4.365929,0,0
STAFFORD RESERVOIR,2013-09-10,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272682,0,0,7.938863,59.055879,0,0,0,0,0,0,0,0,0,0,0.7128047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1508,0,25.98173,0,30.79317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.128047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.802522,0,0,0,0,25.01945,0,0,0,0,0,0,0,0,0,0,0,0.1782012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113757,0,0,0,0,0,0,0,2.227515,0,0,0,0,6.842926,0,0
STEELE (CROSS) LAKE,2017-06-23,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,5.645414,4.378403,138.5692,0,0,0,1.710731,0,1.9459568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283049,0,3.079316,0,0,0,1.924573,17.256998,0,0,0,0,0,0,0,0,0,0,1.924573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.91136,0,21.89736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421.463,112.5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.566097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.8515,0,0,0,0,0,0,11.80405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.009527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.553658,0,0,0,0,0,0,0
